PlayerID,Season,Team,Lg,Salary,
player754,2015-16,OKC,NBA,1463040,
player755,2008-09,WAS,NBA,1392240,
player755,2009-10,WAS,NBA,1496640,
player755,2010-11,WAS,NBA,1601040,
player755,2011-12,WAS,NBA,2462400,
player755,2012-13,DEN,NBA,10000000,
player755,2013-14,DEN,NBA,10750000,
player755,2014-15,PHI,NBA,11250000,
player755,2015-16,PHI,NBA,12000000,
player755,2015-16,DAL,NBA,1270964,
player756,1997-98,TOR,NBA,1359360,
player756,1998-99,TOR,NBA,1563000,
player756,1999-00,TOR,NBA,1767120,
player756,2000-01,ORL,NBA,9660000,
player756,2001-02,ORL,NBA,10865250,
player756,2002-03,ORL,NBA,12072500,
player756,2003-04,ORL,NBA,13279750,
player756,2004-05,HOU,NBA,14487000,
player756,2005-06,HOU,NBA,15694250,
player756,2006-07,HOU,NBA,16901500,
player756,2007-08,HOU,NBA,19014187,
player756,2008-09,HOU,NBA,20370437,
player756,2009-10,NYK,NBA,23239562,
player756,2010-11,DET,NBA,1352181,
player756,2011-12,ATL,NBA,1352181,
player758,2007-08,WAS,NBA,427163,
player758,2008-09,WAS,NBA,711517,
player758,2009-10,SAC,NBA,825497,
player758,2010-11,CHA,NBA,884120,
player758,2011-12,GSW,NBA,915852,
player758,2012-13,TOR,NBA,181018,
player758,2012-13,IND,NBA,122625,
player758,2012-13,NOH,NBA,110947,
player759,1998-99,WAS,NBA,350000,
player759,1999-00,ORL,NBA,460000,
player759,2000-01,LAC,NBA,523500,
player759,2001-02,LAC,NBA,590850,
player759,2002-03,POR,NBA,3000000,
player759,2003-04,POR,NBA,3300000,
player759,2004-05,CLE,NBA,3600000,
player759,2005-06,NJN,NBA,3400000,
player759,2006-07,CHA,NBA,3600000,
player759,2007-08,CHA,NBA,1219590,
player76,1995-96,LAC,NBA,833000,
player76,1996-97,LAC,NBA,958000,
player76,1997-98,LAC,NBA,1082520,
player76,1998-99,CHI,NBA,3600000,
player76,1999-00,SEA,NBA,3960000,
player76,2000-01,SEA,NBA,4320000,
player76,2001-02,SEA,NBA,4680000,
player76,2002-03,SEA,NBA,5040000,
player76,2003-04,SEA,NBA,5400000,
player76,2004-05,SAS,NBA,4264900,
player76,2005-06,SAS,NBA,4691390,
player76,2006-07,SAS,NBA,5117880,
player76,2007-08,SEA,NBA,5544370,
player76,2008-09,HOU,NBA,1910000,
player76,2009-10,HOU,NBA,2062800,
player760,1994-95,POR,NBA,650000,
player760,1995-96,POR,NBA,845000,
player760,1996-97,POR,NBA,1040000,
player760,1997-98,DET,NBA,1235000,
player760,1998-99,PHI,NBA,1430000,
player760,1999-00,PHI,NBA,1624000,
player760,2000-01,PHI,NBA,1818000,
player760,2001-02,PHI,NBA,4000000,
player760,2002-03,PHI,NBA,4500000,
player760,2003-04,PHI,NBA,5000000,
player760,2004-05,PHI,NBA,5500000,
player760,2005-06,PHI,NBA,6000000,
player760,2005-06,LAL,NBA,2500000,
player760,2006-07,PHI,NBA,5570874,
player760,2006-07,LAL,NBA,2500000,
player760,2007-08,PHI,NBA,7000000,
player760,2007-08,MEM,NBA,750000,
player761,2013-14,SAC,NBA,2895960,
player761,2014-15,SAC,NBA,3026280,
player761,2015-16,SAC,NBA,3156600,
player762,2003-04,MIN,NBA,366931,
player762,2004-05,UTA,NBA,750000,
player762,2005-06,UTA,NBA,1250000,
player762,2006-07,IND,NBA,1350000,
player762,2008-09,DAL,NBA,926678,
player763,2014-15,PHO,NBA,29843,
player764,2015-16,CLE,NBA,172972,
player764,2015-16,PHO,NBA,61776,
player765,2007-08,POR,NBA,427163,
player765,2008-09,IND,NBA,711517,
player765,2009-10,IND,NBA,825497,
player765,2010-11,IND,NBA,885120,
player765,2011-12,LAL,NBA,3000000,
player765,2012-13,CHA,NBA,3135000,
player765,2013-14,CHA,NBA,2652000,
player765,2014-15,MIA,NBA,5305000,
player765,2015-16,MIA,NBA,5543725,
player766,2000-01,LAL,NBA,316969,
player766,2001-02,LAL,NBA,465850,
player766,2002-03,LAL,NBA,1400000,
player766,2003-04,LAL,NBA,1540000,
player766,2004-05,LAL,NBA,3000000,
player766,2005-06,LAL,NBA,3000000,
player766,2006-07,ATL,NBA,625132,
player767,2009-10,PHI,NBA,650000,
player767,2010-11,PHI,NBA,762195,
player767,2011-12,PHI,NBA,854389,
player767,2012-13,LAL,NBA,1500000,
player767,2013-14,LAL,NBA,1550000,
player767,2014-15,DET,NBA,6000000,
player767,2015-16,DET,NBA,6270000,
player768,2015-16,DAL,NBA,525093,
player769,2014-15,DAL,NBA,816482,
player769,2014-15,NOP,NBA,633974,
player769,2015-16,DAL,NBA,315760,
player77,1992-93,MIL,NBA,500000,
player77,1993-94,MIL,NBA,650000,
player77,1994-95,MIL,NBA,800000,
player77,1995-96,GSW,NBA,275000,
player77,1996-97,ATL,NBA,247500,
player77,1997-98,LAL,NBA,272500,
player77,1998-99,SAC,NBA,600000,
player77,1999-00,SAC,NBA,800000,
player77,2000-01,SAC,NBA,2730000,
player77,2001-02,DET,NBA,3175000,
player77,2002-03,DET,NBA,3175000,
player77,2003-04,DEN,NBA,3000000,
player77,2004-05,ATL,NBA,1800000,
player77,2005-06,HOU,NBA,1800000,
player770,2012-13,BOS,NBA,1254720,
player770,2013-14,MEM,NBA,1311240,
player770,2013-14,DAL,NBA,788872,
player770,2014-15,MEM,NBA,437080,
player771,2006-07,DAL,NBA,412718,
player771,2009-10,TOR,NBA,242793,
player771,2009-10,HOU,NBA,87406,
player771,2010-11,NOH,NBA,364461,
player772,2015-16,BOS,NBA,1200000,
player773,2012-13,DET,NBA,473604,
player773,2013-14,MIL,NBA,788872,
player773,2014-15,MIL,NBA,915243,
player773,2015-16,MIL,NBA,15000000,
player774,2000-01,CLE,NBA,1923600,
player774,2001-02,CLE,NBA,2067960,
player774,2002-03,CLE,NBA,2212200,
player774,2003-04,BOS,NBA,2809494,
player774,2004-05,LAL,NBA,3371393,
player774,2005-06,LAL,NBA,3792817,
player774,2006-07,LAL,NBA,4214241,
player774,2007-08,LAL,NBA,2500000,
player774,2008-09,MEM,NBA,2500000,
player775,2005-06,GSW,NBA,155614,
player776,2005-06,UTA,NBA,398762,
player776,2006-07,UTA,NBA,664209,
player776,2007-08,UTA,NBA,770610,
player776,2008-09,UTA,NBA,3700000,
player776,2009-10,UTA,NBA,3700000,
player776,2010-11,UTA,NBA,3700000,
player776,2011-12,UTA,NBA,3700000,
player776,2012-13,CLE,NBA,2225000,
player776,2013-14,CLE,NBA,2225000,
player776,2014-15,IND,NBA,4205000,
player776,2015-16,IND,NBA,4394225,
player777,2000-01,LAC,NBA,2841720,
player777,2001-02,LAC,NBA,3054840,
player777,2002-03,CLE,NBA,3267960,
player777,2003-04,CLE,NBA,4130701,
player777,2004-05,POR,NBA,6750000,
player777,2005-06,POR,NBA,7250000,
player777,2006-07,POR,NBA,7750000,
player777,2007-08,POR,NBA,8250000,
player777,2008-09,POR,NBA,9000000,
player777,2008-09,MEM,NBA,704752,
player777,2009-10,POR,NBA,9000000,
player778,2003-04,DET,NBA,3595800,
player778,2004-05,DET,NBA,3865440,
player778,2005-06,DET,NBA,4135200,
player778,2006-07,ORL,NBA,5218622,
player778,2007-08,MEM,NBA,6500000,
player778,2008-09,MEM,NBA,7020000,
player778,2009-10,MIN,NBA,7500000,
player778,2010-11,MIN,NBA,4325000,
player778,2011-12,MIN,NBA,4776500,
player778,2012-13,MIN,NBA,5228000,
player778,2012-13,BOS,NBA,159080,
player779,1999-00,CLE,NBA,1682280,
player779,2000-01,CLE,NBA,1808400,
player779,2001-02,CLE,NBA,1934520,
player779,2002-03,LAC,NBA,2460709,
player779,2003-04,DEN,NBA,8000000,
player779,2004-05,DEN,NBA,7366667,
player779,2005-06,DEN,NBA,8100000,
player779,2006-07,PHI,NBA,8733333,
player779,2007-08,PHI,NBA,9366666,
player779,2008-09,PHI,NBA,10333334,
player779,2009-10,POR,NBA,6730800,
player779,2010-11,POR,NBA,7269264,
player779,2011-12,DEN,NBA,7807728,
player779,2012-13,DEN,NBA,5000000,
player779,2013-14,DEN,NBA,5000000,
player779,2014-15,SAC,NBA,4625000,
player779,2015-16,MIN,NBA,1499187,
player779,2015-16,SAS,NBA,396844,
player78,2012-13,POR,NBA,550000,
player78,2013-14,POR,NBA,788872,
player78,2014-15,DEN,NBA,915243,
player78,2015-16,DEN,NBA,3333333,
player780,1998-99,CHH,NBA,287500,
player780,1999-00,CHH,NBA,385000,
player780,2000-01,CHI,NBA,4000000,
player780,2001-02,CHI,NBA,4400000,
player780,2002-03,IND,NBA,4800000,
player780,2003-04,SAC,NBA,7000000,
player780,2004-05,SAC,NBA,7875000,
player780,2005-06,SAC,NBA,8750000,
player780,2006-07,SAC,NBA,9625000,
player780,2007-08,SAC,NBA,10500000,
player780,2008-09,CHI,NBA,11375000,
player780,2009-10,CHI,NBA,12250000,
player780,2010-11,HOU,NBA,4400000,
player780,2011-12,MIN,NBA,4752000,
player780,2012-13,PHO,NBA,848000,
player781,2012-13,NOH,NBA,473604,
player781,2013-14,NOP,NBA,788872,
player781,2014-15,NOP,NBA,400000,
player782,2000-01,ORL,NBA,2320080,
player782,2001-02,ORL,NBA,2494080,
player782,2002-03,ORL,NBA,2668080,
player782,2003-04,MEM,NBA,3380457,
player782,2004-05,MEM,NBA,6000000,
player782,2005-06,MEM,NBA,6750000,
player782,2006-07,MEM,NBA,7623813,
player782,2007-08,MEM,NBA,8376194,
player782,2008-09,MIN,NBA,9028575,
player782,2009-10,WAS,NBA,9750000,
player782,2010-11,MIA,NBA,5000000,
player782,2011-12,MIA,NBA,5400000,
player782,2012-13,MIA,NBA,5800000,
player782,2013-14,MEM,NBA,1399507,
player782,2014-15,MIA,NBA,6600000,
player782,2014-15,CLE,NBA,2732000,
player782,2015-16,POR,NBA,2854940,
player782,2015-16,DEN,NBA,1499187,
player783,2012-13,DEN,NBA,473604,
player783,2013-14,DEN,NBA,788872,
player783,2014-15,DEN,NBA,150000,
player783,2014-15,SAC,NBA,107676,
player783,2014-15,DET,NBA,107676,
player783,2015-16,BRK,NBA,50000,
player784,2009-10,POR,NBA,457588,
player784,2010-11,POR,NBA,937195,
player784,2012-13,SAS,NBA,1085120,
player784,2013-14,SAS,NBA,1133950,
player784,2014-15,SAS,NBA,3842105,
player784,2015-16,SAS,NBA,3578947,
player785,2014-15,UTA,NBA,241731,
player785,2015-16,UTA,NBA,362878,
player786,2006-07,UTA,NBA,625000,
player786,2007-08,UTA,NBA,687456,
player786,2008-09,UTA,NBA,797581,
player786,2009-10,UTA,NBA,7692932,
player786,2010-11,UTA,NBA,7600000,
player786,2011-12,UTA,NBA,8103435,
player786,2012-13,UTA,NBA,8603633,
player786,2013-14,ATL,NBA,9500000,
player786,2014-15,ATL,NBA,9500000,
player786,2015-16,ATL,NBA,19000000,
player787,2002-03,HOU,NBA,3858240,
player787,2003-04,HOU,NBA,4147560,
player787,2004-05,HOU,NBA,4436880,
player787,2005-06,HOU,NBA,5594906,
player787,2006-07,HOU,NBA,12455000,
player787,2007-08,HOU,NBA,13762775,
player787,2008-09,HOU,NBA,15070550,
player787,2009-10,HOU,NBA,16378325,
player787,2010-11,HOU,NBA,17686100,
player788,2014-15,CHI,NBA,5305000,
player788,2015-16,CHI,NBA,5543725,
player79,2005-06,CHI,NBA,398762,
player790,2014-15,PHO,NBA,816482,
player791,1998-99,HOU,NBA,287500,
player791,1999-00,HOU,NBA,385000,
player791,2000-01,HOU,NBA,3920000,
player791,2001-02,HOU,NBA,4413375,
player791,2002-03,HOU,NBA,4903750,
player791,2003-04,HOU,NBA,5394125,
player791,2004-05,ORL,NBA,5884500,
player791,2005-06,LAC,NBA,7200000,
player791,2006-07,LAC,NBA,8125000,
player791,2007-08,LAC,NBA,8350000,
player791,2008-09,NYK,NBA,9100000,
player791,2009-10,NYK,NBA,9500000,
player792,1998-99,PHI,NBA,535000,
player792,1999-00,PHI,NBA,690960,
player792,2000-01,PHI,NBA,739080,
player792,2001-02,ATL,NBA,4500000,
player792,2002-03,ATL,NBA,4750000,
player792,2003-04,ATL,NBA,5000000,
player792,2004-05,NYK,NBA,5250000,
player792,2005-06,SAS,NBA,5500000,
player792,2006-07,DET,NBA,5215000,
player792,2007-08,CHA,NBA,5632200,
player792,2008-09,CHA,NBA,6049400,
player792,2009-10,CHA,NBA,6466600,
player792,2010-11,OKC,NBA,6883800,
player792,2011-12,OKC,NBA,3750000,
player792,2012-13,CHI,NBA,1352181,
player792,2013-14,CHI,NBA,1399507,
player792,2014-15,CHI,NBA,1448490,
player792,2015-16,OKC,NBA,352750,
player793,2005-06,POR,NBA,1016400,
player793,2006-07,SAC,NBA,100000,
player794,2010-11,DET,NBA,2798040,
player794,2011-12,DET,NBA,3007920,
player794,2012-13,DET,NBA,3217680,
player794,2013-14,DET,NBA,4086454,
player794,2014-15,DET,NBA,5479934,
player794,2015-16,MIL,NBA,16400000,
player795,2015-16,POR,NBA,525093,
player796,2007-08,TOR,NBA,427163,
player796,2008-09,MIA,NBA,711517,
player796,2009-10,CLE,NBA,2750000,
player796,2010-11,LAC,NBA,3000000,
player797,2011-12,BOS,NBA,473604,
player797,2012-13,ORL,NBA,762195,
player797,2013-14,ORL,NBA,884293,
player797,2014-15,CHI,NBA,948163,
player797,2015-16,CHI,NBA,1015421,
player798,1999-00,DET,NBA,460000,
player798,2000-01,DET,NBA,2850000,
player798,2001-02,DET,NBA,2531250,
player798,2002-03,DET,NBA,2412500,
player798,2002-03,BOS,NBA,46642,
player798,2003-04,NJN,NBA,513000,
player798,2004-05,LAC,NBA,870046,
player798,2005-06,SEA,NBA,1020000,
player798,2006-07,NJN,NBA,1071225,
player798,2007-08,SAC,NBA,5356000,
player798,2008-09,SAC,NBA,5632200,
player798,2009-10,SAC,NBA,2000000,
player798,2009-10,GSW,NBA,537952,
player799,2014-15,SAC,NBA,507336,
player799,2015-16,SAC,NBA,845059,
player8,2010-11,GSW,NBA,342666,
player8,2011-12,HOU,NBA,270427,
player8,2012-13,CHA,NBA,804131,
player8,2013-14,CHA,NBA,916099,
player8,2014-15,HOU,NBA,981084,
player80,2005-06,NOK,NBA,398762,
player80,2006-07,NOK,NBA,664209,
player80,2007-08,DAL,NBA,770610,
player80,2008-09,DAL,NBA,826269,
player80,2009-10,ORL,NBA,4000000,
player80,2010-11,ORL,NBA,4000000,
player80,2011-12,BOS,NBA,4250000,
player80,2012-13,BOS,NBA,6000000,
player80,2013-14,BOS,NBA,6450000,
player80,2014-15,BOS,NBA,6900000,
player80,2015-16,LAL,NBA,3000000,
player800,2011-12,LAL,NBA,473604,
player800,2012-13,LAL,NBA,962195,
player800,2013-14,PHI,NBA,1046269,
player800,2014-15,BRK,NBA,702756,
player801,2011-12,HOU,NBA,1823280,
player801,2012-13,PHO,NBA,1959960,
player801,2013-14,PHO,NBA,1987320,
player801,2014-15,PHO,NBA,2943221,
player801,2015-16,DET,NBA,5000000,
player802,2011-12,PHO,NBA,1919160,
player802,2012-13,PHO,NBA,2063040,
player802,2013-14,PHO,NBA,2091840,
player802,2014-15,PHO,NBA,2989239,
player802,2015-16,WAS,NBA,8000000,
player803,2007-08,NYK,NBA,810000,
player803,2008-09,ATL,NBA,797581,
player803,2009-10,ATL,NBA,855189,
player804,2001-02,HOU,NBA,420000,
player804,2002-03,HOU,NBA,512435,
player804,2005-06,ORL,NBA,835810,
player805,2006-07,CHA,NBA,3616680,
player805,2007-08,CHA,NBA,3887880,
player805,2008-09,LAL,NBA,4159200,
player805,2009-10,LAL,NBA,5257229,
player806,2008-09,GSW,NBA,442114,
player806,2009-10,GSW,NBA,736420,
player806,2010-11,NJN,NBA,4000000,
player806,2011-12,NJN,NBA,4000000,
player806,2012-13,DAL,NBA,4000000,
player806,2013-14,NOP,NBA,1027424,
player806,2014-15,OKC,NBA,3200000,
player806,2015-16,OKC,NBA,3344000,
player807,2012-13,HOU,NBA,1453520,
player807,2013-14,HOU,NBA,1422720,
player807,2014-15,HOU,NBA,1483920,
player807,2015-16,HOU,NBA,2288205,
player808,2012-13,PHI,NBA,1042320,
player808,2013-14,PHI,NBA,1089240,
player808,2014-15,NYK,NBA,1136160,
player809,1992-93,CHH,NBA,2400000,
player809,1993-94,CHH,NBA,3120000,
player809,1994-95,CHH,NBA,3840000,
player809,1995-96,MIA,NBA,4560000,
player809,1996-97,MIA,NBA,9380000,
player809,1997-98,MIA,NBA,11254800,
player809,1998-99,MIA,NBA,13130000,
player809,1999-00,MIA,NBA,15004800,
player809,2000-01,MIA,NBA,16880000,
player809,2001-02,MIA,NBA,18754800,
player809,2002-03,MIA,NBA,20629800,
player809,2003-04,NJN,NBA,4917000,
player809,2004-05,TOR,NBA,5408700,
player809,2005-06,TOR,NBA,4000000,
player809,2005-06,MIA,NBA,1138500,
player809,2006-07,TOR,NBA,4225433,
player809,2006-07,MIA,NBA,2500000,
player809,2007-08,MIA,NBA,2762500,
player81,1999-00,CHI,NBA,20000,
player81,2000-01,MIL,NBA,423500,
player81,2006-07,IND,NBA,744551,
player81,2007-08,TOR,NBA,1830000,
player81,2008-09,IND,NBA,2272860,
player810,2010-11,DEN,NBA,3567096,
player810,2011-12,DEN,NBA,3343896,
player810,2012-13,DEN,NBA,3140429,
player810,2013-14,DEN,NBA,4400000,
player810,2014-15,CLE,NBA,4650000,
player810,2015-16,CLE,NBA,4950000,
player811,2015-16,DEN,NBA,3102240,
player812,2013-14,MIN,NBA,1887120,
player812,2014-15,MIN,NBA,1971960,
player812,2015-16,MIN,NBA,2056920,
player813,2009-10,OKC,NBA,1120200,
player813,2010-11,OKC,NBA,1204200,
player813,2011-12,CHA,NBA,1288200,
player813,2012-13,CHA,NBA,2253306,
player813,2013-14,LAC,NBA,947907,
player814,2015-16,MEM,NBA,89588,
player815,2014-15,BOS,NBA,100000,
player816,2012-13,UTA,NBA,473604,
player816,2014-15,UTA,NBA,65000,
player817,2001-02,GSW,NBA,1310400,
player817,2002-03,GSW,NBA,1408680,
player817,2003-04,GSW,NBA,1506960,
player817,2004-05,GSW,NBA,2231808,
player817,2005-06,GSW,NBA,7365079,
player817,2006-07,IND,NBA,8285714,
player817,2007-08,IND,NBA,9206349,
player817,2008-09,IND,NBA,10126984,
player817,2009-10,IND,NBA,11047619,
player817,2010-11,GSW,NBA,11968253,
player817,2011-12,LAL,NBA,1352181,
player817,2012-13,DAL,NBA,214758,
player82,2005-06,ATL,NBA,398762,
player82,2006-07,ATL,NBA,664209,
player820,1994-95,LAC,NBA,2000000,
player820,1995-96,LAC,NBA,2400000,
player820,1996-97,LAC,NBA,2700000,
player820,1997-98,LAC,NBA,2900000,
player820,1998-99,LAC,NBA,3500000,
player820,1999-00,CLE,NBA,3000000,
player820,2000-01,CLE,NBA,3380000,
player820,2001-02,CLE,NBA,3750000,
player820,2002-03,TOR,NBA,4125000,
player820,2003-04,TOR,NBA,4500000,
player820,2004-05,TOR,NBA,4875000,
player820,2005-06,TOR,NBA,5250000,
player820,2005-06,NJN,NBA,1138500,
player821,2002-03,MIL,NBA,349458,
player821,2003-04,SEA,NBA,563679,
player821,2004-05,SEA,NBA,695046,
player821,2005-06,SEA,NBA,895248,
player821,2006-07,DET,NBA,1750000,
player821,2007-08,DET,NBA,1890000,
player821,2008-09,ATL,NBA,1500000,
player821,2009-10,CHI,NBA,1990000,
player822,2014-15,UTA,NBA,250000,
player822,2014-15,WAS,NBA,96056,
player823,2014-15,ATL,NBA,816482,
player823,2015-16,ATL,NBA,947276,
player824,1991-92,DEN,NBA,2005000,
player824,1992-93,DEN,NBA,2400000,
player824,1993-94,DEN,NBA,3000000,
player824,1994-95,DEN,NBA,3100000,
player824,1995-96,DEN,NBA,3250000,
player824,1996-97,ATL,NBA,8013000,
player824,1997-98,ATL,NBA,9615187,
player824,1998-99,ATL,NBA,11218000,
player824,1999-00,ATL,NBA,12820249,
player824,2000-01,ATL,NBA,14400000,
player824,2001-02,PHI,NBA,14315790,
player824,2002-03,NJN,NBA,16105264,
player824,2003-04,NJN,NBA,13626624,
player824,2003-04,NYK,NBA,4087667,
player824,2004-05,NJN,NBA,14989285,
player824,2004-05,HOU,NBA,4496434,
player824,2005-06,HOU,NBA,2000000,
player824,2006-07,HOU,NBA,2210000,
player824,2007-08,HOU,NBA,1219590,
player824,2008-09,HOU,NBA,794491,
player825,2010-11,WAS,NBA,473604,
player825,2011-12,WAS,NBA,270427,
player826,2005-06,LAC,NBA,398762,
player826,2006-07,LAC,NBA,839209,
player827,2002-03,HOU,NBA,1224000,
player827,2003-04,HOU,NBA,1396440,
player827,2004-05,HOU,NBA,1493880,
player827,2005-06,NOK,NBA,2500000,
player827,2006-07,NJN,NBA,2500000,
player827,2007-08,NJN,NBA,2500000,
player828,2000-01,CHH,NBA,316969,
player828,2001-02,CHH,NBA,465850,
player828,2002-03,NYK,NBA,587435,
player828,2004-05,NOH,NBA,745046,
player828,2005-06,PHI,NBA,835810,
player829,2000-01,DAL,NBA,316969,
player829,2001-02,DAL,NBA,465850,
player829,2002-03,DAL,NBA,3047620,
player829,2003-04,DAL,NBA,3428572,
player829,2004-05,GSW,NBA,3809524,
player829,2005-06,DEN,NBA,4190476,
player829,2006-07,DEN,NBA,4571428,
player829,2007-08,DEN,NBA,4952380,
player829,2008-09,NJN,NBA,3250000,
player829,2009-10,DAL,NBA,3100000,
player829,2010-11,CHA,NBA,3000000,
player829,2011-12,CHA,NBA,2750000,
player83,1997-98,DEN,NBA,1946880,
player83,1998-99,BOS,NBA,2238000,
player83,1999-00,BOS,NBA,2530920,
player83,2000-01,BOS,NBA,3200000,
player83,2001-02,BOS,NBA,3600000,
player83,2002-03,BOS,NBA,4000000,
player83,2003-04,CLE,NBA,4400000,
player83,2004-05,ORL,NBA,4800000,
player83,2005-06,ORL,NBA,5200000,
player83,2006-07,ORL,NBA,5746000,
player83,2007-08,ORL,NBA,5200000,
player83,2008-09,ORL,NBA,5746000,
player83,2009-10,NJN,NBA,6292000,
player83,2010-11,PHI,NBA,1352181,
player83,2011-12,PHI,NBA,1352181,
player830,2015-16,LAL,NBA,1155600,
player831,2014-15,MIA,NBA,1238640,
player831,2015-16,ORL,NBA,1294440,
player832,1996-97,PHO,NBA,916000,
player832,1997-98,PHO,NBA,1053360,
player832,1998-99,DAL,NBA,1190760,
player832,1999-00,DAL,NBA,5500000,
player832,2000-01,DAL,NBA,5500000,
player832,2001-02,DAL,NBA,5750000,
player832,2002-03,DAL,NBA,5750000,
player832,2003-04,DAL,NBA,5750000,
player832,2004-05,PHO,NBA,8750000,
player832,2005-06,PHO,NBA,9625000,
player832,2006-07,PHO,NBA,10500000,
player832,2007-08,PHO,NBA,11375000,
player832,2008-09,PHO,NBA,12250000,
player832,2009-10,PHO,NBA,13125000,
player832,2010-11,PHO,NBA,10310938,
player832,2011-12,PHO,NBA,11689062,
player832,2012-13,LAL,NBA,8900000,
player832,2013-14,LAL,NBA,9300500,
player832,2014-15,LAL,NBA,9701000,
player833,2007-08,MEM,NBA,538090,
player834,2015-16,DAL,NBA,525094,
player835,2010-11,SAS,NBA,525000,
player835,2011-12,SAS,NBA,762195,
player835,2012-13,SAS,NBA,854389,
player835,2013-14,MIL,NBA,3250000,
player835,2014-15,MIN,NBA,3250000,
player835,2015-16,WAS,NBA,2100000,
player836,2013-14,GSW,NBA,1056720,
player836,2014-15,GSW,NBA,1104240,
player837,2008-09,GSW,NBA,182047,
player838,2004-05,ORL,NBA,1106160,
player838,2005-06,ORL,NBA,1189200,
player838,2006-07,ORL,NBA,1272120,
player838,2007-08,ORL,NBA,1961609,
player838,2008-09,ORL,NBA,7700000,
player838,2009-10,ORL,NBA,6138888,
player838,2010-11,ORL,NBA,7800000,
player838,2011-12,ORL,NBA,7800000,
player838,2012-13,ORL,NBA,8600000,
player838,2013-14,ORL,NBA,8600000,
player838,2014-15,DEN,NBA,2732000,
player838,2015-16,DEN,NBA,4500000,
player839,1999-00,MIN,NBA,1050240,
player839,2000-01,MIN,NBA,1123560,
player839,2001-02,MIN,NBA,1725788,
player839,2002-03,MIN,NBA,2436813,
player839,2003-04,SAS,NBA,5600000,
player839,2004-05,SAS,NBA,6160000,
player839,2005-06,SAS,NBA,6720000,
player839,2006-07,TOR,NBA,7280000,
player839,2007-08,TOR,NBA,7840000,
player839,2008-09,IND,NBA,8400000,
player839,2009-10,TOR,NBA,1990000,
player84,2001-02,MEM,NBA,2203080,
player84,2002-03,MEM,NBA,2368200,
player84,2003-04,MEM,NBA,2533440,
player84,2004-05,MEM,NBA,3212402,
player84,2005-06,MEM,NBA,4903000,
player84,2006-07,HOU,NBA,5393300,
player84,2007-08,HOU,NBA,5883600,
player84,2008-09,HOU,NBA,6448900,
player84,2009-10,HOU,NBA,6864200,
player84,2010-11,MEM,NBA,7354500,
player84,2011-12,MIA,NBA,3000000,
player84,2012-13,MIA,NBA,3135000,
player84,2013-14,MIA,NBA,3270000,
player840,2015-16,UTA,NBA,1000000,
player841,2000-01,SAS,NBA,316969,
player841,2002-03,ATL,NBA,587435,
player841,2003-04,CLE,NBA,2458500,
player841,2004-05,CLE,NBA,2704350,
player841,2005-06,CLE,NBA,2950200,
player841,2006-07,CLE,NBA,3196050,
player841,2007-08,SEA,NBA,3441900,
player843,2007-08,CHI,NBA,427163,
player843,2008-09,CHI,NBA,87893,
player844,2012-13,ORL,NBA,1418160,
player844,2013-14,ORL,NBA,1482000,
player844,2014-15,ORL,NBA,1545840,
player844,2015-16,ORL,NBA,2380594,
player845,2007-08,CHI,NBA,2135400,
player845,2008-09,CHI,NBA,2295480,
player845,2009-10,CHI,NBA,2455680,
player845,2010-11,CHI,NBA,3128536,
player845,2011-12,CHI,NBA,12000000,
player845,2012-13,CHI,NBA,11300000,
player845,2013-14,CHI,NBA,11100000,
player845,2014-15,CHI,NBA,12200000,
player845,2015-16,CHI,NBA,13400000,
player846,2004-05,CHI,NBA,2525000,
player846,2005-06,CHI,NBA,2775000,
player846,2006-07,CHI,NBA,3950000,
player846,2007-08,CHI,NBA,8500000,
player846,2008-09,SAC,NBA,8000000,
player846,2009-10,SAC,NBA,7500000,
player846,2010-11,PHI,NBA,6850000,
player846,2011-12,PHI,NBA,6650000,
player847,2006-07,MIL,NBA,412718,
player847,2007-08,MIL,NBA,687456,
player848,2013-14,PHI,NBA,3172320,
player848,2014-15,PHI,NBA,3315120,
player848,2015-16,PHI,NBA,3457800,
player849,2014-15,TOR,NBA,1762680,
player849,2015-16,TOR,NBA,1842000,
player85,2008-09,POR,NBA,1040640,
player85,2009-10,POR,NBA,1118760,
player85,2010-11,POR,NBA,1196760,
player85,2011-12,POR,NBA,2155365,
player85,2012-13,POR,NBA,10850000,
player85,2013-14,POR,NBA,11295250,
player85,2014-15,POR,NBA,11765500,
player85,2015-16,CHO,NBA,12235750,
player850,1998-99,SEA,NBA,350000,
player850,2000-01,HOU,NBA,523500,
player850,2001-02,HOU,NBA,3600000,
player850,2002-03,HOU,NBA,3150000,
player850,2003-04,NYK,NBA,3500000,
player850,2004-05,NYK,NBA,3850000,
player850,2005-06,HOU,NBA,4200000,
player851,2006-07,HOU,NBA,600000,
player851,2007-08,HOU,NBA,687456,
player851,2008-09,LAC,NBA,797581,
player851,2009-10,LAC,NBA,855189,
player851,2010-11,DAL,NBA,384766,
player851,2010-11,SAS,NBA,350179,
player851,2011-12,NYK,NBA,992680,
player851,2012-13,NYK,NBA,4054055,
player851,2013-14,TOR,NBA,3750000,
player851,2014-15,OKC,NBA,3445946,
player851,2015-16,DEN,NBA,3750000,
player851,2015-16,MIL,NBA,416886,
player852,1998-99,DAL,NBA,1472640,
player852,1999-00,DAL,NBA,1583040,
player852,2000-01,DAL,NBA,1693560,
player852,2001-02,DAL,NBA,2157595,
